fragment_smiles,COMPOUND_ID,SMILES,FFV_true,ffv_pred,residual,fragment_attr,FFV_confidence,ordinal_level,abs_err
O,464374325,*CCCCCCC(=O)O*,0.35774831,0.3800576329231262,0.022309322923126207,0.0012822866439819,high,A,0.022309322923126207
CCCCC(CC)CO,622744419,*C=Cc1cc(OCC(CC)CCCC)c(*)cc1OC*,0.39086339,0.367180198431015,-0.023683191568984963,-0.0045358717441558,high,A,0.023683191568984963
CCCOC1=CC=CC=C1,368542881,*C/C=C\C[Si](*)(CCCOc1ccccc1)c1ccccc1*,0.36365457,0.358556455373764,-0.005098114626235994,-0.0067114651203155,high,A,0.005098114626235994
CCCCCC(CC)CC,1789644215,*Nc1ccc([C@@H](CCCC)c2ccc(C3(c4ccc([C@H](CCCC)c5ccc(N*)c(*)c5)cc4)CCC(CCCCC)CC3)cc2)cc1,0.37086553,0.3640666663646698,-0.006798863635330221,0.0017898619174957,high,A,0.006798863635330221
C1=CC=CC=C1,671093250,*c1ccc(Oc2ccc(C(C)(c3ccccc3)c3ccc(Oc4ccc(-c5nc(-c6ccccn6)nnc5*)cc4)cc3)cc2)cc1*,0.39778842,0.3754628658294677,-0.02232555417053228,-0.0010433197021484,high,A,0.02232555417053228
C=C(CC1=CC=CC=C1)C(N)N,1268212088,*NC1=C(/C=C/c2ccc(N*)cc2)C=C(Cc2ccccc2)C(N)(N)[C@@H]1Cc1ccccc1*,0.34133831,0.3634102165699005,0.022071906569900546,-0.0042312324047088,high,A,0.022071906569900546
C1=CC=NC=C1,322065979,*c1ccc(Oc2c(C)cc(C(c3cccnc3)c3cc(C)c(Oc4ccc(N5C(=O)CC(Nc6ccc(NC7CC(=O)N(*)C7=O)cc6)C5=O)cc4)c(C)c3)cc2C)cc1*,0.37995335,0.3673486828804016,-0.0126046671195984,-0.0036628723144531,high,A,0.0126046671195984
C1=CC=C(C=C1)C1=CC=CC=C1,1533331471,*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5ccccc5-c5ccccc5C(=O)c5ccc(*)cc5)cc4)cc3)c3ccccc3-c3ccccc32)cc1*,0.38946752,0.372836697101593,-0.016630822898407005,0.0027203440666198,high,A,0.016630822898407005
C,166073456,*CC(C)(C)CS(=O)(=O)CC(C)(C)COC(=O)O*,0.35691907,0.3715158641338348,0.0145967941338348,-0.0009384036064147,high,A,0.0145967941338348
C1=CC=CC=C1,263293393,*Oc1ccc2ccc(Oc3ccc(C(=Nc4ccc(N=C(c5ccccc5)c5ccc(*)cc5)cc4)c4ccccc4)cc3)cc2c1*,0.38174047,0.371784108877182,-0.009956361122818003,-0.0006264746189117,high,A,0.009956361122818003
C1=CC=CC=C1,545255610,*Nc1ccc([C@]2(c3ccccc3)C=CC(c3ccc(N*)c(*)c3)=CC2)cc1,0.35602121,0.3648480057716369,0.00882679577163692,0.0016148030757904,high,A,0.00882679577163692
CCC,612238315,*O[Si](C)(C)COC(=O)CCCCCCCCC(=O)Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=C4CCCC(=Cc5ccc(Oc6ccc(S(=O)(=O)c7ccc(OC(=O)CCCCCCCCC(=O)OC[Si](*)(C)C)cc7)cc6)cc5)C4=O)cc3)cc2)cc1*,0.36489082,0.3680399119853973,0.003149091985397312,-2.056360244750977e-05,high,A,0.003149091985397312
O,739659224,*CCC(C)C(*)(C)C(=O)OC*,0.35037365,0.3640474736690521,0.013673823669052121,0.00241219997406,high,A,0.013673823669052121
O,984649058,*CCCCCCCCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1*,0.36969623,0.357914525270462,-0.01178170472953799,0.001913446187973,high,A,0.01178170472953799
O=COC1=CC=CC=C1Cl,1217545349,*CC(*)C(=O)Oc1ccccc1Cl,0.35897864,0.373840194940567,0.014861554940567012,-0.0088663756847381,high,A,0.014861554940567012
CCC,764245724,*c1nnc(-c2ccc(C(=O)OCCCCCCCCOc3ccc(C=C4CCCC(=Cc5ccc(OCCCCCCCCOC(=O)c6ccc(*)c(*)c6)cc5)C4=O)cc3)cc2)o1,0.37367873,0.3570286512374878,-0.016650078762512233,-0.0021170556545257,high,A,0.016650078762512233
CCCCCCCCCCC,1473395922,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCCCCCCCCCC9)cc8)cc7C6=O)cc5)cc4)C4CC5CC(C4)CC3C5)cc2)cc1*,0.38174277,0.3614834308624267,-0.02025933913757333,-0.0076572716236114,high,A,0.02025933913757333
C,523250559,*OC(C)CCCC(C)C(*)=O,0.36757334,0.3808926045894623,0.013319264589462254,-0.0007388472557067,high,A,0.013319264589462254
C1CC2C3CCC(C3)C2C1,391755316,*C=CC1CC(*)C2C3CCC(C3)C12*,0.38257932,0.3686376988887787,-0.013941621111221325,-0.0058871746063232,high,A,0.013941621111221325
COC=O,1182569183,*COC(=O)C(*)(C)C(C)(C(=O)OC)C(C*)OCC,0.35110044,0.3628418982028961,0.011741458202896071,-0.0004385292530059,high,A,0.011741458202896071
O,2129332781,*CCCCCCNC(=O)CCCCCCCCC(=O)N*,0.35371267,0.3622288584709167,0.008516188470916675,0.0008661925792694,high,A,0.008516188470916675
CCCCCCCCCCCCOC=O,902705671,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCC(*)=O)cc2)C(=O)OCCCCCCCCCCCC)cc1*,0.35587178,0.3655517578125,0.009679977812499962,-0.0076609551906585,high,A,0.009679977812499962
C1=CC=CC=C1,1080857742,*c1ccc(C(c2ccccc2)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1*,0.39612833,0.3798821687698364,-0.01624616123016359,0.0013983845710754,high,A,0.01624616123016359
OC1=CC=C(C2=CC=CC=C2)C=C1,303191070,*N=P(*)(Oc1ccc(-c2ccccc2)cc1)Oc1ccc(-c2ccccc2)cc1*,0.36538573,0.3694287121295929,0.004042982129592865,0.0080745935440063,high,A,0.004042982129592865
C1=CC=CC=C1,1591681848,*Nc1ccc(-c2c(-c3ccccc3)ccc(N*)c2-c2ccccc2)cc1*,0.36149058,0.3662740468978882,0.004783466897888167,0.0007306933403015,high,A,0.004783466897888167
O=COCCCCCN1C2=CC=CC=C2C2=CC=CC=C21,1773982795,*CC(*)(C)C(=O)OCCCCCn1c2ccccc2c2ccccc21,0.35157663,0.3683187186717987,0.016742088671798716,-0.0115924298763275,high,A,0.016742088671798716
C1=CC=C2C(=C1)[C@H]1C3=CC=CC=C3[C@@H]2C2=CC=CC=C21,101355121,*Nc1ccc2c(c1)[C@@H]1c3ccc(N)cc3[C@H]2c2cc(N*)ccc21,0.38382631,0.3639204382896423,-0.01990587171035768,0.0066277742385864,high,A,0.01990587171035768
C1=CC=CC=C1,2013254124,*CC(O)COc1ccc(C(C)(c2ccccc2)c2ccc(O*)cc2)cc1*,0.35423156,0.3595443129539489,0.005312752953948896,-0.0046046555042266,high,A,0.005312752953948896
C1=CC=C(C=C1)C1=CC=CC=C1,438250982,*Oc1ccc(C2(c3ccc(Oc4ccc(C=CC(=O)c5ccc(*)cc5)cc4)cc3)c3ccccc3-c3ccccc32)cc1*,0.38901721,0.366784918308258,-0.022232291691742012,0.0011344671249389,high,A,0.022232291691742012
FC(F)(F)C1=CC(C(F)(F)F)=CC=C1,783421229,*c1cccc(P(=O)(c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1*,0.38638827,0.3731703639030456,-0.01321790609695439,-0.0123090624809265,high,A,0.01321790609695439
CCC,1130524840,*C(=O)Nc1ccc(-c2ccc(NC(=O)N3CC(C)N(*)CC3C)cc2)cc1*,0.35679719,0.3684827268123626,0.011685536812362618,-0.0032839596271514,high,A,0.011685536812362618
COC(C1=CC=CC=C1)O,2147438405,*CC(*)C(=O)OCC1(CC)COC(c2ccccc2)OC1*,0.34648032,0.365409231185913,0.018928911185913,-0.0017162322998046,high,A,0.018928911185913
C1=CC=C2C(=C1)[C@@H]1C3=CC=CC=C3[C@@H]3C4=CC=CC=C4[C@H]2C13,759347222,*CC12[C@H]3c4ccc(N*)cc4[C@@H]1c1ccc(N*)cc1[C@@H]2c1ccc(N)cc13,0.3861986,0.3614516794681549,-0.02474692053184513,-0.0030253410339355,high,A,0.02474692053184513
CCCCCCCCCCOC(=O)CC,1044241223,*NC(CCC(=O)OCCCCCCCCCC)C(*)=O,0.37124704,0.3696316063404083,-0.0016154336595916585,0.0037399351596832,high,A,0.0016154336595916585
C1=CC=CC=C1,505306090,*c1ccc2c(c1)C(=O)N(c1ccc(OCCN(CCOc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c3ccccc3)cc1)C2=O,0.35771697,0.3650893628597259,0.0073723928597258515,0.0008160948753356,high,A,0.0073723928597258515
CC1=CC=CC=C1C,1033553223,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6cc7ccccc7cc6Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1*,0.36802502,0.3724741220474243,0.004449102047424325,-0.0050602436065673,high,A,0.004449102047424325
C1=CC=C2OCOC2=C1,1137724791,*CC(*)c1ccc2c(c1)OCO2,0.3514226,0.3683334827423096,0.01691088274230962,-0.0144373178482055,high,A,0.01691088274230962
C1=CC=C2C(=C1)CC1=CC=CC=C12,1858324553,*Nc1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(N*)ccc1-2,0.366300765,0.3594280123710632,-0.0068727526289367735,0.0043707370758056,high,A,0.0068727526289367735
FC(F)F,1986951321,*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C(c5ccc(*)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)cc2)cc1*,0.35696671,0.3682873010635376,0.011320591063537555,-0.0037685573101043,high,A,0.011320591063537555
O,1361620762,*C=CC(C)C(*)C(=O)OC*,0.36981772,0.3734082698822021,0.0035905498822020876,-0.0005760014057159,high,A,0.0035905498822020876
CCCCCCCCCCC,370727281,*Nc1ccc([C@H](CCCCCCCCCCC)c2ccc(C3(c4ccc([C@H](CCCCCCCCCCC)c5ccc(N*)c(*)c5)cc4)CCCCC3)cc2)cc1,0.36981871,0.3574090838432312,-0.012409626156768772,-0.0028330743312835,high,A,0.012409626156768772
C1=CC=CC=C1,207945160,*c1cccc(P(=O)(c2ccccc2)c2cccc(N3C(=O)c4ccc(Oc5ccc(C(C)(C)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)c2)c1*,0.37508167,0.3742075681686401,-0.0008741018313598858,-0.0008109271526336,high,A,0.0008741018313598858
C,872295488,*CCC(C)(C)C(C)(C)C(=O)OC(*)C*,0.37176287,0.3649528861045837,-0.006809983895416316,-0.0006380677223205,high,A,0.006809983895416316
C[C@H](C)C[C@H](C)C,1019871749,*NC[C@@]12C[C@H]3C[C@@H](C1)C[C@](c1ccc(N*)cc1)(C3)C2*,0.34037658,0.3635762512683868,0.02319967126838679,0.0014149546623229,high,A,0.02319967126838679
CC(C)C1=CC=CC=C1,1629034930,*Nc1ccc([C@]2(C)c3ccccc3C(C)(C)C2(N)N*)cc1*,0.36227751,0.3663440465927124,0.004066536592712389,-0.0044253230094909,high,A,0.004066536592712389
O=C(O)C1=CC=CC=C1,587160342,*Oc1ccc(S(=O)(=O)c2ccc(Oc3cc(C)c(C(c4cc(C(C)C)c(*)cc4C)c4ccccc4C(=O)O)cc3C(C)C)cc2)cc1*,0.39980521,0.3773482143878937,-0.022456995612106345,0.0027228116989135,high,A,0.022456995612106345
C1=CC=CC=C1,813149599,*Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1*,0.38193072,0.3674676179885864,-0.014463102011413598,-0.0005190432071685,high,A,0.014463102011413598
CCCC,1999630530,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(*)cc5)CCCC4)cc3)cc2)cc1*,0.37454618,0.3630672097206116,-0.011478970279388434,-0.0039025783538818,high,A,0.011478970279388434
CCCCOC=O,824512000,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCCCC)cc1*,0.34911505,0.3687288224697113,0.0196137724697113,-0.0022465050220489,high,A,0.0196137724697113
FC(F)F,1354246474,*C(=O)Nc1ccc(C(c2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3C)cc2)(C(F)(F)F)C(F)(F)F)cc1*,0.36478693,0.3795995473861694,0.014812617386169402,-0.000169688463211,high,A,0.014812617386169402
CCCCC,1180568340,*Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)CCCCC2)cc1*,0.36356124,0.3624043583869934,-0.0011568816130065884,-0.0058909654617309,high,A,0.0011568816130065884
CCCC(=O)OCC1=CC=CC=C1,1794681107,*c1ccccc1COC(=O)C1C2CC(C(*)C2*)C1C(=O)OCc1ccccc1,0.34460081,0.3654502928256988,0.020849482825698817,-0.0032579064369201,high,A,0.020849482825698817
CCCCCCOC1=CC=C2C=CC(=O)OC2=C1,2004174775,*C=Cc1ccc2c(c1)C(CCCCCCOc1ccc3ccc(=O)oc3c1)(CCCCCCOc1ccc3ccc(=O)oc3c1)c1cc(C=Cc3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(*)ccc3-4)ccc1-2,0.3721787,0.3512018740177154,-0.020976825982284564,-0.0083777248859405,high,A,0.020976825982284564
CC1=C(CC2=CC=CC=C2)[C@@H](C2=CC=CC=C2)C2=CC=CC=C12,11796436,*Nc1cc2c(c(-c3ccccc3)c1N*)[C@@H](c1ccccc1)c1ccccc1-2,0.37078536,0.3651566028594971,-0.005628757140502927,0.0018148243427276,high,A,0.005628757140502927
O=COCCCN1C2=CC=CC=C2C2=CC=CC=C21,1650643323,*CC(*)(C)C(=O)OCCCn1c2ccccc2c2ccccc21,0.35272474,0.3724892735481262,0.01976453354812624,-0.007421875,high,A,0.01976453354812624
CC(C)C1=CC=CC=C1,1439947780,*Nc1ccc(C(c2ccc(C(C)C)cc2)c2ccc(N*)c(*)c2)cc1,0.36575628,0.3647216498851776,-0.0010346301148224102,0.0014388382434844,high,A,0.0010346301148224102
CC,1405342945,*CC(*)(C)C(=O)OCCN(CC)c1ccc(N=Nc2ccc([N+]([O])=O)c3ccccc23)cc1*,0.35424799,0.366766494512558,0.012518504512557982,-0.0007062375545501,high,A,0.012518504512557982
C1=CC=CC=C1,2147438878,*Oc1ccc(C(C)(C)c2ccc(OC(=O)OCCN(CCOC(*)=O)c3ccccc3)cc2)cc1*,0.34756362,0.3620107233524322,0.014447103352432156,-0.0041406631469726,high,A,0.014447103352432156
FC(F)(F)C1=CC=CC=C1,1781035787,*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-c5nnc(*)n5-c5cccc(C(F)(F)F)c5)cc4)cc3)cc2)cc1*,0.38422628,0.3695449650287628,-0.014681314971237203,-0.0061521053314208,high,A,0.014681314971237203
CCCCCCCCCCC,141962685,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)CCCCCCCCCCC7)cc6)cc5C4=O)cc3)c(C(C)(C)C)c2)cc1*,0.38366054,0.3666033208370208,-0.017057219162979198,-0.0083989083766937,high,A,0.017057219162979198
O,2128965450,*CCCCCCCCNC(=O)c1ccc(C(=O)N*)cc1*,0.34767798,0.3654964566230774,0.017818476623077395,-0.0015833854675292,high,A,0.017818476623077395
C1=CC=C(C=C1)C1=CC=CC=C1,1313165210,*Nc1ccc(C2(c3ccc(N*)c(F)c3)c3ccccc3-c3ccccc32)cc1F,0.37295561,0.364910364151001,-0.008045245848999016,0.0020815312862396,high,A,0.008045245848999016
NC1=CC=CC=C1,11955349,*C(=Nc1ccccc1)c1ccc(-c2ccc(*)cc2)cc1*,0.39901234,0.3758914828300476,-0.023120857169952436,-0.0045793771743774,high,A,0.023120857169952436
O,765521185,*CCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,0.38269266,0.3580794453620911,-0.024613214637908942,0.002794474363327,high,A,0.024613214637908942
C1=CC2=CC(=C1)C2,1921102507,*Nc1ccc(C(C)(c2ccc(N*)c(*)c2)C2C3=CC=CC2=C3)cc1,0.35568458,0.3646943747997284,0.00900979479972841,0.0006766557693481,high,A,0.00900979479972841
CC,2147438899,*Oc1ccc(C(CC)c2ccc(OC(*)=S)cc2)cc1*,0.36420995,0.3680356800556182,0.003825730055618204,-0.0002606987953186,high,A,0.003825730055618204
C1=CC=C2C(=C1)C1=CC=CC=C1C21C2=CC=CC=C2C2=CC=CC=C21,1800029719,*Nc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(N*)ccc1-2,0.37700036,0.3647419691085815,-0.012258390891418502,0.0086872220039367,high,A,0.012258390891418502
CCCCCCCCC(C1=CC=C(N)C=C1)C1=CC=C(N)C=C1,1373295279,*Nc1ccc(C(c2ccc(N*)c(*)c2)[C@H](CCC)CCCCC(c2ccc(N)cc2)c2ccc(N)cc2)cc1,0.35865315,0.3632135331630707,0.004560383163070725,-4.507303237915039e-05,high,A,0.004560383163070725
CO,844100895,*CCOCCOP(=O)(N=Nc1ccc(-c2ccc(N=NP(=O)(O*)OC)cc2)cc1)OC*,0.35788799,0.3853036940097809,0.027415704009780884,0.0060076832771301,high,A,0.027415704009780884
NC1=CC=CC=C1N,479794111,*c1ccc(C(=O)NCCCCCCCCCCNC(=O)c2ccc(-c3nc4ccccc4nc3*)cc2)cc1*,0.36538567,0.3639279186725616,-0.0014577513274384168,-0.0050512492656707,high,A,0.0014577513274384168
C=C(C)CC=O,1998038943,*c1ccc(N2C(=O)CC(C3C=C(C)C4C(=O)N(*)C(=O)C4C3)C2=O)cc1*,0.38067827,0.3730267524719238,-0.0076515175280761905,0.0010258018970489,high,A,0.0076515175280761905
C1CC2CCCC2C1,1913033936,*CCC1CC(*)C2CCCC12*,0.37234991,0.3694286584854126,-0.0029212515145873863,-0.0118335545063018,high,A,0.0029212515145873863
C1=CC=C2C=C3C=CC=CC3=CC2=C1,1038723100,*Cc1cc2cc3cc(N*)c(C)cc3cc2cc1N*,0.353293,0.3646006107330322,0.011307610733032158,-0.0018780350685119,high,A,0.011307610733032158
CC1=CC=CC=C1C,670472475,*c1cccc(N2C(=O)c3ccc(Oc4cc5ccccc5cc4Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1*,0.37256174,0.3780726850032806,0.005510945003280643,0.0017010569572448,high,A,0.005510945003280643
CCCCCC(CC)CC,106919,*Nc1ccc([C@H](CCC)c2ccc(C3(c4ccc([C@@H](CCC)c5ccc(N*)c(*)c5)cc4)CCC(CCCCC)CC3)cc2)cc1,0.3704102,0.3648995757102966,-0.005510624289703447,0.0025376796722412,high,A,0.005510624289703447
Cl,1059454282,*CCCCCCCCC(*)=C(*)Cl,0.40192369,0.3828307926654816,-0.01909289733451841,0.0009327232837677,high,A,0.01909289733451841
C1=CC=C2C=CC=CC2=C1,736152348,*Nc1ccc2ccccc2c1Cc1c(N*)ccc2ccccc12,0.34468979,0.3666457593441009,0.02195596934410088,0.0015671372413635,high,A,0.02195596934410088
C1=CC=CC=C1,1509770012,*c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3ccccc3)c3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,0.39499825,0.3727802336215973,-0.022218016378402705,-0.0026223480701446,high,A,0.022218016378402705
CC(C)N(C=O)C=O,1711102777,*CC(C)(C)C1C(=O)N(C(C)C)C(=O)C1*,0.35984602,0.3652304112911224,0.005384391291122392,-0.0109304845333099,high,A,0.005384391291122392
COC1=CC=C(C=C1)C1=CC=C([N+]([O])=O)C=C1,1815199784,*Oc1ccc(C2(c3ccc(OC(=O)CCC(*)=O)cc3)c3cc(OC)ccc3-c3ccc([N+]([O])=O)cc32)cc1*,0.36261779,0.3677642583847046,0.005146468384704617,-0.0003728151321411,high,A,0.005146468384704617
C1=CC=CC=C1,2014114432,*c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(-c6c7c(c(*)c8ccccc68)C(=O)N(C)C7=O)cc5)cc4)c3)cc2)cc1*,0.37310295,0.3833640336990356,0.010261083699035611,0.0022229015827178,high,A,0.010261083699035611
O,1587941896,*CCCC(C)(C)CNC(=O)CCCCCCCC(=O)N*,0.34975469,0.3634434282779694,0.013688738277969403,0.0016085028648376,high,A,0.013688738277969403
CC1=CC=CC=C1,2147438789,*OC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)OC1COC2C(*)COC12*,0.34522868,0.3628641545772552,0.017635474577255172,-0.0028096914291381,high,A,0.017635474577255172
C1=COC=C1,1678521620,*CC(O*)c1ccco1,0.36350816,0.3692687094211578,0.005760549421157779,-0.0020558297634124,high,A,0.005760549421157779
C1=CC=C(C=C1)C1=CC=CC=C1,273667291,*CC(O)COC(=O)C1CCC(C(=O)OCC(O)COc2ccc(C3(c4ccc(O*)cc4)c4ccccc4-c4ccccc43)cc2)CC1*,0.34780473,0.3604681253433227,0.01266339534332267,0.0006360948085784,high,A,0.01266339534332267
N#CC1=CC=CC=C1,924584081,*c1ccc(N(c2ccc(C#N)cc2)c2ccc(N3C(=O)c4ccc(Oc5ccc(C(c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4C3=O)cc2)cc1*,0.39334445,0.368239963054657,-0.025104486945343008,-0.0073453485965728,high,A,0.025104486945343008
C,2134272821,*CC(C)(C)COC(=O)Nc1ccc(C)c(NC(=O)O*)c1*,0.3446265,0.3644606292247772,0.019834129224777175,2.371668815612793e-05,high,A,0.019834129224777175
C1CC2CCCC(C1)C2,1714607104,*C(=O)Oc1ccc(C2(c3ccc(OC(=O)c4ccc5c(c4)C(=O)N(c4ccc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6C)c(C)c4)C5=O)cc3)C3CC4CC(C3)CC2C4)cc1*,0.37949599,0.3804229140281677,0.000926924028167686,-0.0069121062755584,high,A,0.000926924028167686
C,760753809,*CCc1cc(C)c(*)cc1C*,0.39678497,0.3753891110420227,-0.0213958589579773,-0.0019213020801544,high,A,0.0213958589579773
CCCC,1968819662,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=C4CCCCC(=Cc5ccc(Oc6ccc(S(=O)(=O)c7ccc(Oc8ccc(C(C)(C)c9ccc(*)cc9)cc8)cc7)cc6)cc5)C4=O)cc3)cc2)cc1*,0.37593554,0.3708778321743011,-0.0050577078256989205,0.0016100466251373,high,A,0.0050577078256989205
CCCCCCCCCCC,1055096978,*C(=O)Oc1ccc(C2(c3ccc(OC(=O)c4ccc5c(c4)C(=O)N(c4ccc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6C)c(C)c4)C5=O)cc3)CCCCCCCCCCC2)cc1*,0.36900879,0.3706612646579742,0.0016524746579742455,-0.016671472787857,high,A,0.0016524746579742455
C1C2CC3CC1CC(C2)C3,1784319633,*CC(*)C(=O)OC12CC3CC(C)(CC(C)(C3)C1*)C2,0.37551115,0.3670969426631927,-0.008414207336807311,-0.0050140500068664,high,A,0.008414207336807311
CC,1282744521,*Nc1ccc(C[C@@H]2C=CC(Cc3ccc(N*)c(*)c3)=CC2)cc1,0.34680076,0.3640030205249786,0.01720226052497864,-5.837082862854004e-05,high,A,0.01720226052497864
O=P1OC2=CC=CC=C2C2=CC=CC=C21,249614010,*Nc1ccc(C(c2ccc(NC(=O)c3ccc(-c4ccc(C(*)=O)cc4)cc3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1*,0.36288949,0.3639724493026733,0.0010829593026733253,-0.0152530550956726,high,A,0.0010829593026733253
COC1=CC=C(C2=CC=C(OC)C=C2)C=C1,482559838,*CC(COc1ccc(-c2ccc(OC)cc2)cc1)O*,0.34505988,0.3595453679561615,0.014485487956161502,-0.0116447448730468,high,A,0.014485487956161502
CCCCC,2147438970,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(*)cc5)CCCCC4)cc3)cc2)cc1*,0.37562068,0.3632807195186615,-0.012339960481338508,-0.0036890685558319,high,A,0.012339960481338508
O,1202357620,*COC(C)CCOC(=O)C(*)C*,0.35734175,0.3654570758342743,0.008115325834274267,0.0014558851718902,high,A,0.008115325834274267
C1=CC=C2C(=C1)CC1=C2C=CC=C1,226567495,*CCC1(CC)c2ccccc2-c2c1ccc(N*)c2N*,0.35949967,0.3626498043537139,0.003150134353713918,-0.0064083099365234,high,A,0.003150134353713918
C1=CC=CC=C1,446207313,*Nc1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)c(N*)c(-c3ccccc3)c2-c2ccccc2)cc1*,0.37411616,0.3682747542858123,-0.005841405714187675,0.000835233926773,high,A,0.005841405714187675
C1=CC=CC=C1,482933364,*Nc1ccc([C@@H](c2ccccc2)c2ccccc2N*)cc1*,0.34925827,0.3653612315654754,0.016102961565475415,0.0020784139633178,high,A,0.016102961565475415
C1=CC=C(C=C1)CC1=CC=CC=C1,1261139473,*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)c3ccccc3Cc3ccccc32)cc1*,0.3749586,0.3669040858745575,-0.008054514125442502,-0.0013830721378326,high,A,0.008054514125442502
O,2053942851,*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,0.37997569,0.3582645952701568,-0.021711094729843172,0.002696931362152,high,A,0.021711094729843172
CC(=O)N1N=C(C(=O)O)C2=CC=CC=C21,712008066,*CC(*)OC(=O)c1nn(C(C)=O)c2ccccc12,0.34764523,0.3655125558376312,0.017867325837631176,-0.0171940088272094,high,A,0.017867325837631176
C1=CC2=CC3=CC=CC=C3C=C2C=C1,773706830,*Nc1cccc2c(N*)c3ccccc3cc12,0.34219547,0.3659925162792206,0.02379704627922058,0.0099377453327178,high,A,0.02379704627922058
CCCCCCN(C=O)C=O,2053139068,*CCC1C(=O)N(CCCCCC)C(=O)C1*,0.35708568,0.3749078333377838,0.017822153337783808,-0.0055752635002136,high,A,0.017822153337783808
O,448340777,*CCCCCCCCCCCCC(=O)N*,0.37800644,0.3647873878479004,-0.01321905215209962,0.0024223327636718,high,A,0.01321905215209962
O=CN(C1=CC=CC=C1)C=O,1300646660,*c1ccc(Oc2ccc(-c3cccc(-c4ccc(Oc5ccc(-c6c7c(c(*)c8ccccc68)C(=O)N(c6ccccc6)C7=O)cc5)c(C(F)(F)F)c4)c3)cc2C(F)(F)F)cc1*,0.38085344,0.3786381423473358,-0.0022152976526642054,0.0064167320728302,high,A,0.0022152976526642054
O=CCCCCC=O,2147439079,*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)C6CCC7C(=O)N(*)C(=O)C7C6C5=O)cc4)cc3)cc2)cc1*,0.37215765,0.3719020783901214,-0.00025557160987860206,0.0007654070854187,high,A,0.00025557160987860206
O,1869593647,*C(=O)c1ccc(N(*)C)cc1*,0.37772289,0.3746462225914001,-0.0030766674085998535,0.0020268619060516,high,A,0.0030766674085998535
